 Ano, Código da IES, Nome da IES, Sigla da IES, Organização Acadêmica, Categoria Administrativa, Código do Curso, Código da Área, Área de Avaliação, Modalidade de Ensino, Código do Município, Município do Curso, Sigla da UF, Nº de Concluintes Inscritos, Nº de Concluintes Participantes, Nota Bruta - FG, Nota Padronizada - FG, Nota Bruta - CE, Nota Padronizada - CE, Conceito Enade (Contínuo), Concluintes participantes com nota no Enem, Proporção de concluintes participantes com nota no Enem, Nota Bruta - IDD, Nota Padronizada - IDD, Nota Bruta – Organização Didático-Pedagógica, Nota Padronizada - Organização Didático-Pedagógica, Nota Bruta – Infraestrutura e Instalações Físicas, Nota Padronizada - Infraestrutura e Instalações Físicas, Nota Bruta – Oportunidade de Ampliação da Formação, Nota Padronizada - Oportunidade de Ampliação da Formação, Nota Bruta - Mestres, Nota Padronizada - Mestres, Nota Bruta - Doutores, Nota Padronizada - Doutores, Nota Bruta – Regime de Trabalho, Nota Padronizada - Regime de Trabalho, CPC (Contínuo), CPC (Faixa),Entidade Beneficiente de Assistência Social (CEBAS)
2023,1046,UNIÃO DAS FACULDADES DOS GRANDES LAGOS,UNILAGO,Faculdade,Privada sem fins lucrativos,91839,36,FISIOTERAPIA,Educação Presencial,3549805,São José do Rio Preto,SP,44,30,"47,34333333","2,348295242","53,22333333","2,153022773","2,202",19,"0,633333333","0,689256754","2,701","5,97860962566845","4,934","5,9854826546003","4,967","5,85539215686275","4,799","0,846153846153846","3,615","0,461538461538462","2,308",1,5,"3,116",4,-
2023,1356,CENTRO UNIVERSITÁRIO DE SANTA FÉ DO SUL,UNIFUNEC,Centro Universitário,Especial,91865,23,ENFERMAGEM,Educação Presencial,3546603,Santa Fé do Sul,SP,31,31,"41,50322581","1,729689199","48,27419355","1,979945401","1,917",16,"0,516129032","-0,147834221","2,496","5,81818181818182","4,419","5,72637040378976","4,346","5,77150537634409","4,627","0,763157894736842","2,97","0,342105263157895","1,711","0,868421052631579","4,123","2,71",3,-
2023,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Comunitária/Confessional,91879,17,AGRONOMIA,Educação Presencial,4203600,Campos Novos,SC,38,37,"41,86486486","1,809977626","51,1","2,551773387","2,366",26,"0,702702703","1,469435832","2,923","5,25254613807245","2,718","5,42661943319838","3,702","5,24122807017544","3,68",1,5,"0,733333333333333","3,571",1,5,"3,263",4,X
2023,3974,UNIVERSIDADE DE RIO VERDE,FESURV,Universidade,Pública Municipal,91883,5,MEDICINA VETERINÁRIA,Educação Presencial,5218805,Rio Verde,GO,34,23,"41,75217391","1,550515493","47,0173913","2,284179609","2,101",18,"0,782608696","-0,566781024","2,155","5,67277820218997","4,157","5,75079185520362","4,474","5,11764705882353","3,644","0,976190476190476","4,643","0,523809523809524","2,354",1,5,"2,877",3,-
2023,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Comunitária/Confessional,91895,23,ENFERMAGEM,Educação Presencial,4209003,Joaçaba,SC,25,24,"53,86666667","3,260474791",57,"2,908420231","2,996",22,"0,916666667","4,015587657","3,536","5,90909090909091","4,709","5,97230769230769","4,934","5,9","4,837",1,5,"0,476190476190476","2,381",1,5,"3,665",4,X
2023,3184,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",IFRR,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,91907,91,TECNOLOGIA EM GESTÃO HOSPITALAR,Educação Presencial,1400100,Boa Vista,RR,7,4,"39,625","1,5","41,2","1,576086957","1,557",2,"0,5","-0,040093347","1,434","5,63712121212121","3,917","5,46153846153846","3,821","5,375","4,09","0,666666666666667","2,143","0,133333333333333","0,667",1,5,"2,036",3,-
2023,3516,FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO,FAC - SAUDE ARTHE,Faculdade,Privada sem fins lucrativos,91939,23,ENFERMAGEM,Educação Presencial,3101508,Além Paraíba,MG,35,30,"43,51","1,978158946","41,71333333","1,281833014","1,456",20,"0,666666667","-5,061417924","1,268","5,34524446142093","2,906","4,82442067736185","2,191","4,23872549019608","2,126","0,375",0,"0,1875","0,938","0,1875",0,"1,256",2,-
2023,1420,FACULDADES DE DRACENA,,Faculdade,Privada sem fins lucrativos,91951,23,ENFERMAGEM,Educação Presencial,3514403,Dracena,SP,22,21,"42,45238095","1,847209317","49,35238095","2,094670599","2,033",13,"0,619047619","1,613763122","2,936",6,5,6,5,"5,96031746031746","4,935","0,538461538461538","1,044","0,230769230769231","1,154","0,538461538461538","1,923","2,578",3,-
2023,14156,Faculdade Presidente Antônio Carlos de Teófilo Otoni,,Faculdade,Privada com fins lucrativos,91959,17,AGRONOMIA,Educação Presencial,3168606,Teófilo Otoni,MG,6,6,"52,18333333","3,386711281","52,18333333","2,693604697","2,867",5,"0,833333333","2,343633155","3,187","5,96969696969697","4,907","5,98717948717949","4,971",6,5,1,5,"0,4","1,786",1,5,"3,448",4,-
2023,14156,Faculdade Presidente Antônio Carlos de Teófilo Otoni,,Faculdade,Privada com fins lucrativos,91987,36,FISIOTERAPIA,Educação Presencial,3168606,Teófilo Otoni,MG,45,34,"49,42647059","2,629272916","51,04411765","1,903099069","2,085",28,"0,823529412","-0,358547126","2,409","5,80681818181818","4,4","5,70979020979021","4,348","5,67424242424242","4,546",1,5,"0,666666666666667","3,333",1,5,"3,171",4,-
2023,226,CENTRO UNIVERSITÁRIO LUSÍADA,UNILUS,Centro Universitário,Privada sem fins lucrativos,92044,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,3548500,Santos,SP,11,11,"43,46363636","2,064325194","50,31818182","2,976638899","2,749",3,"0,272727273","4,586717602","3,284","5,5","3,76","5,61946386946387","4,168","4,59090909090909","3,21","0,857142857142857","3,571","0,214285714285714","1,071","0,5","1,667","2,823",3,X
2023,4362,FACULDADE ANHANGUERA DE BETIM,,Faculdade,Privada com fins lucrativos,92078,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3106705,Betim,MG,15,11,"40,22727273","1,095267421","26,60909091","1,556206671","1,441",5,"0,454545455","-1,295263858","1,667","4,8986013986014","2,37","4,59220907297831","2,015","3,78461538461539","1,979",1,5,"0,72972972972973","3,649","0,783783783783784","3,61","2,393",3,-
2023,385,UNIVERSIDADE SALVADOR,UNIFACS,Universidade,Privada com fins lucrativos,92119,6411,ENGENHARIA DE COMPUTAÇÃO I,Educação Presencial,2927408,Salvador,BA,39,29,"54,52068966","2,763145735","32,80344828","1,768956231","2,018",26,"0,896551724","-0,37523085","2,149","4,25580072339941","1,034","4,59320367132867","2,142","4,21041666666667","2,243",1,5,"0,7","3,5",1,5,"2,671",3,-
2023,437,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada com fins lucrativos,92135,23,ENFERMAGEM,Educação Presencial,4108809,Guaíra,PR,18,18,"45,82777778","2,265135757","49,22222222","2,080820978","2,127",15,"0,833333333","-1,46420101","2,167","5,74482924482924","4,184","5,78504273504274","4,486","5,37685185185185","3,983",1,5,"0,85","4,25","0,9","4,333","3,159",4,-
2023,4849,Centro Universitário Tocantinense Presidente Antônio Carlos,UNITPAC,Centro Universitário,Privada com fins lucrativos,92215,23,ENFERMAGEM,Educação Presencial,1702109,Araguaína,TO,51,50,"46,854","2,392197973","49,602","2,121231468","2,189",44,"0,88","1,301050679","2,858","5,59324335794924","3,699","5,55806938159879","3,944","5,22222222222222","3,731","0,833333333333333","3,571","0,583333333333333","2,917",1,5,"3,086",4,-
2023,4849,Centro Universitário Tocantinense Presidente Antônio Carlos,UNITPAC,Centro Universitário,Privada com fins lucrativos,92219,19,FARMÁCIA,Educação Presencial,1702109,Araguaína,TO,41,41,"41,74878049","1,633500918","38,56829268","1,508554665","1,54",38,"0,926829268","-0,686430472","2,183","5,76053215077605","4,173","5,77298311444653","4,448","5,52032520325203","4,236",1,5,"0,727272727272727","3,636",1,5,"3,009",4,-
2023,1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IF Fluminense,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,92277,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,3301009,Campos dos Goytacazes,RJ,56,44,"57,58863636","3,479502988","43,65681818","3,239701329","3,3",42,"0,954545455","0,882507879","2,713","4,36749850214763","1,219","4,56786526230971","2,136","4,08672839506173","2,037","0,959183673469388","4,433","0,408163265306122","2,041",1,5,"2,872",3,-
2023,792,CENTRO UNIVERSITÁRIO DO ESTADO DO PARÁ,CESUPA,Centro Universitário,Privada sem fins lucrativos,92284,23,ENFERMAGEM,Educação Presencial,1501402,Belém,PA,24,24,"47,99166667","2,533058738","55,22083333","2,719106902","2,673",23,"0,958333333","0,204158022","2,584","5,97159090909091","4,909","5,99358974358974","4,985","5,86111111111111","4,773",1,5,"0,307692307692308","1,538",1,5,"3,156",4,-
2023,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,UNI-BH,Centro Universitário,Privada com fins lucrativos,92377,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3106200,Belo Horizonte,MG,17,13,"55,43846154","3,250971251","26,20769231","1,015837104","1,575",8,"0,615384615","-1,118236185","2,031","4,59274059274059","2,153","4,58698224852071","2,21","4,20512820512821","2,487",1,5,"0,818181818181818","4,091","0,818181818181818","3,442","2,607",3,-
2023,1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Universidade,Pública Estadual,92488,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,3134202,Ituiutaba,MG,9,7,"41,75714286","1,650356942","35,31428571","1,117917008","1,251",5,"0,714285714","-1,02011167","1,256","5,18470418470418","3,108","4,68589743589744","1,838","4,65740740740741","3,098","0,882352941176471","3,717","0,470588235294118","2,353",1,5,"2,099",3,-
2023,208,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,Universidade,Privada sem fins lucrativos,92491,28,NUTRIÇÃO,Educação Presencial,3543402,Ribeirão Preto,SP,27,27,"55,85555556","3,689210147","62,94444444","4,480254434","4,282",21,"0,777777778","4,403763461","4,504","5,5050505050505","3,631","5,55769230769231","3,906","5,05864197530864","3,608",1,5,"0,92","4,6","0,96","4,7","4,408",5,X
2023,208,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,Universidade,Privada sem fins lucrativos,92521,36,FISIOTERAPIA,Educação Presencial,3543402,Ribeirão Preto,SP,30,30,"57,64666667","3,738029224","69,72333333","4,045327945","3,969",26,"0,866666667","5,805989063","4,13","5,88773448773449","4,652","5,87948717948718","4,729","5,79333333333333","4,712",1,5,"0,884615384615385","4,423",1,5,"4,356",5,X
2023,367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,Universidade,Pública Estadual,92593,51,ZOOTECNIA,Educação Presencial,3135100,Janaúba,MG,19,19,"50,81578947","3,391540592","62,16842105","3,817871527","3,711",19,1,"6,577871214","4,995","5,11164274322169","1,752","4,78621232568601","1,278","4,49649122807018","1,571","0,972972972972973","4,392","0,810810810810811","3,716",1,5,"3,987",5,-
2023,316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Universidade,Privada sem fins lucrativos,92625,55,BIOMEDICINA,Educação Presencial,3550308,São Paulo,SP,283,223,"43,46008969","1,622250734","29,16188341","0,922355751","1,097",110,"0,493273543","-3,179660818","1,577","4,35451583843705","0,941","4,27811982437533","1,091","2,97555555555555","0,997","0,96551724137931","4,561","0,896551724137931","4,483","0,96551724137931","4,754","2,292",3,-
2023,1422,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Centro Universitário,Privada sem fins lucrativos,92657,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,1302603,Manaus,AM,84,73,"40,85068493","2,295282938","40,0369863","1,998589457","2,073",25,"0,342465753","-1,215036114","2,13","5,8052728052728","4,463","5,78172893172893","4,57","5,61644144144144","4,477","0,714285714285714","2,922","0,380952380952381","1,905","0,714285714285714","3,286","2,587",3,-
2023,1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF Goiano,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,92661,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,5218805,Rio Verde,GO,19,15,"42,27333333","2,381669998","52,01333333","2,863883453","2,743",14,"0,933333333","-0,022862432","1,754","4,66423834706383","0,363","4,40562507667771",0,"4,09473684210526","0,603",1,5,1,5,1,5,"2,705",3,-
2023,15053,CENTRO UNIVERSITÁRIO UNIVERSO GOIÂNIA,,Centro Universitário,Privada com fins lucrativos,92685,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,5208707,Goiânia,GO,2,2,"70,2",5,"24,4","1,289208633","2,217",0,0,,,"5,25","3,209",5,"2,88","4,83333333333333","3,409",1,5,"0,5","2,5","0,9","4,357","2,766",3,-
2023,15054,CENTRO UNIVERSITÁRIO UNIVERSO RECIFE,,Centro Universitário,Privada sem fins lucrativos,92689,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,2611606,Recife,PE,17,12,"46,50833333","1,913540038","27,54166667","1,668920863","1,73",8,"0,666666667","0,085045731","2,425","5,6308170995671","4,119","5,54182692307692","4,029","5,03854166666667","3,689",1,5,"0,461538461538462","2,308","0,538461538461538","2,033","2,671",3,-
2023,15057,CENTRO UNIVERSITÁRIO UNIVERSO JUIZ DE FORA,,Centro Universitário,Privada com fins lucrativos,92691,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3136702,Juiz de Fora,MG,5,5,"47,02","1,98019802","39,72","3,140834532","2,851",4,"0,8","-0,335931474","2,194","5,10285714285714","2,858","5,22121212121212","3,349","4,84","3,418",1,5,"0,625","3,125",1,5,"3,024",4,-
2023,298,Universidade Pitágoras Unopar Anhanguera,Unopar,Universidade,Privada com fins lucrativos,92699,19,FARMÁCIA,Educação Presencial,4113700,Londrina,PR,28,26,"41,09230769","1,543813187","40,14230769","1,696708821","1,658",19,"0,730769231","-2,685235585","1,641","5,67396214896215","3,874","5,20445580060965","3,064","4,45512820512821","2,539","0,971428571428571","4,651","0,914285714285714","4,571","0,942857142857143","4,619","2,794",3,-
2023,1196,UNIVERSIDADE CESUMAR,UNICESUMAR,Universidade,Privada com fins lucrativos,92715,17,AGRONOMIA,Educação Presencial,4115200,Maringá,PR,37,32,"47,81875","2,719772631","54,853125","3,043137051","2,962",23,"0,71875","2,377817947","3,197","4,99266862170088","1,925","4,92631024889089","2,57","5,25215053763441","3,699",1,5,"0,727272727272727","3,539","0,909090909090909","4,286","3,304",4,-
2023,146,CENTRO UNIVERSITÁRIO DE RIO PRETO,UNIRP,Centro Universitário,Privada com fins lucrativos,92769,19,FARMÁCIA,Educação Presencial,3549805,São José do Rio Preto,SP,16,16,"46,4375","2,27407676","56,40625","3,640863307","3,299",8,"0,5","6,132259545","4,032","5,90909090909091","4,686","5,89903846153846","4,754","5,82291666666667","4,718","0,909090909090909","3,889","0,636363636363636","3,182","0,772727272727273","3,485","3,808",4,-
2023,146,CENTRO UNIVERSITÁRIO DE RIO PRETO,UNIRP,Centro Universitário,Privada com fins lucrativos,92771,36,FISIOTERAPIA,Educação Presencial,3549805,São José do Rio Preto,SP,14,12,"37,40833333","1,008242788","58,51666667","2,760089564","2,322",9,"0,75","2,219190028","3,128","5,78571428571429","4,335","5,67032967032967","4,259","5,24880952380952","3,954","0,681818181818182","2,136","0,5","2,5","0,590909090909091","2,136","2,892",3,-
2023,569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,Universidade,Pública Federal,92859,5710,ENGENHARIA CIVIL,Educação Presencial,1508100,Tucuruí,PA,49,43,"49,49534884","2,505682812","39,11162791","2,419209798","2,441",42,"0,976744186","1,730133635","2,674","5,07700216450216","2,936","4,79203331390831","2,373","4,43680555555556","2,67","0,793103448275862","2,828","0,586206896551724","2,931",1,5,"2,856",3,-
2023,569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,Universidade,Pública Federal,92861,5806,ENGENHARIA ELÉTRICA,Educação Presencial,1508100,Tucuruí,PA,73,66,52,"2,787878788","32,4969697","1,940730838","2,153",66,1,"-1,53837173","1,825","4,94939555467323","2,874","4,3701307951308","1,782","3,98865740740741","2,184","0,75","1,25","0,708333333333333","3,542",1,5,"2,429",3,-
2023,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Centro Federal de Educação Tecnológica,Pública Federal,92879,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,3304557,Rio de Janeiro,RJ,43,41,"58,71463415","3,626634542","39,53658537","2,65570387","2,898",41,1,"-3,860578667",0,"4,12376630609713","0,655","4,35814185814186","1,716","4,27063492063492","2,321","0,980392156862745","4,728","0,764705882352941","3,824",1,5,"2,076",3,-
2023,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Centro Federal de Educação Tecnológica,Pública Federal,92895,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3303500,Nova Iguaçu,RJ,76,73,"55,5739726","3,094576941","37,50547945","2,87318025","2,929",61,"0,835616438","-3,842268315","0,27","4,8939546727782","2,359","4,77921522921523","2,412","4,21266666666667","2,563",1,5,"0,735294117647059","3,676",1,5,"2,343",3,-
2023,15032,UNIVERSIDADE ALTO VALE DO RIO DO PEIXE,UNIARP,Universidade,Privada sem fins lucrativos,92908,17,AGRONOMIA,Educação Presencial,4203006,Caçador,SC,22,21,"45,12857143","2,308694659","60,52380952","3,785549926","3,416",16,"0,761904762","7,398055131","4,71","5,29055864770151","2,834","5,27106227106227","3,35","5,4031746031746","3,962","0,923076923076923","3,615","0,666666666666667","3,214","0,743589743589744","2,985","3,788",4,X
2023,4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,,Faculdade,Privada com fins lucrativos,92945,55,BIOMEDICINA,Educação Presencial,3545803,Santa Bárbara d'Oeste,SP,18,18,"34,33333333","0,404670307","29,63333333","0,971933431","0,83",11,"0,611111111","-5,477785709","1,066","5,40933140933141","3,543","5,26301476301476","3,327","4,20185185185185","2,62","0,888888888888889","3,586","0,833333333333333","4,167","0,916666666666667","4,405","2,261",3,-
2023,4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,,Faculdade,Privada com fins lucrativos,92947,5902,ENGENHARIA MECÂNICA,Educação Presencial,3545803,Santa Bárbara d'Oeste,SP,12,10,"43,68","1,807189001","30,7","1,508664628","1,583",3,"0,3","-1,2152724","1,84","4,74415584415584","2,14","4,83333333333333","2,569",4,"2,225","0,871794871794872","3,462","0,743589743589744","3,718","0,897435897435898","4,231","2,44",3,-
2023,4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,,Faculdade,Privada com fins lucrativos,92949,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,3545803,Santa Bárbara d'Oeste,SP,6,5,43,"1,573239253","24,56","0,532938439","0,793",1,"0,2",,,"4,58831168831169","1,731","4,57076923076923","2,142",4,"1,902","0,875","3,264","0,875","4,375","0,9375","4,521","1,961",3,-
2023,4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,,Faculdade,Privada com fins lucrativos,92951,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3545803,Santa Bárbara d'Oeste,SP,11,8,"47,825","2,085070349","29,0875","1,855755396","1,913",3,"0,375","-0,769889427","1,956","5,01704545454545","2,653","4,86538461538462","2,594","4,04166666666667","2,33","0,914285714285714",4,"0,828571428571429","4,143","0,885714285714286","4,265","2,695",3,-
2023,1157,ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS,ESFA,Faculdade,Privada sem fins lucrativos,92980,55,BIOMEDICINA,Educação Presencial,3204609,Santa Teresa,ES,28,28,"46,90714286","2,082114491","37,97142857","1,848767613","1,907",25,"0,892857143","-0,320880299","2,213","5,93831168831169","4,848","5,79945054945055","4,545","5,52083333333333","4,366","0,5",0,"0,125","0,625","0,75","3,214","2,191",3,X
2023,1351,CENTRO UNIVERSITÁRIO SOCIESC,,Centro Universitário,Privada com fins lucrativos,92982,6008,ENGENHARIA QUÍMICA,Educação Presencial,4209102,Joinville,SC,14,10,"46,71","1,696339508","24,65","1,27204572","1,378",7,"0,7","-1,019252841","1,677","4,81011131725417","2,062","5,2032967032967","3,234","5,1","3,624",1,5,"0,833333333333333","4,167",1,5,"2,645",3,-
2023,2041,FACULDADE SUDAMÉRICA,SUDAMÉRICA,Faculdade,Privada sem fins lucrativos,92990,36,FISIOTERAPIA,Educação Presencial,3115300,Cataguases,MG,19,16,"42,0625","1,636005995","51,28125","1,930294632","1,857",15,"0,9375","-5,282686204","1,034","5,57575757575758","3,683","5,39232064232064","3,635","4,01851851851852","2,24",1,5,"0,416666666666667","2,083","0,833333333333333","3,833","2,222",3,-
2023,555,UNIVERSIDADE DE FORTALEZA,UNIFOR,Universidade,Privada sem fins lucrativos,93001,12,MEDICINA,Educação Presencial,2304400,Fortaleza,CE,197,196,"66,76428571","2,855241981","69,5877551","3,551136261","3,377",187,"0,954081633","2,458945006","3,115","5,74485244028391","4,312","5,69513861772745","4,345","5,0834179357022","3,476","0,953608247422681","4,673","0,603092783505155","2,915","0,958762886597938","4,468","3,516",4,X
2023,344,CENTRO UNIVERSITÁRIO UNA,UNA,Centro Universitário,Privada com fins lucrativos,93392,21,ARQUITETURA E URBANISMO,Educação Presencial,3106200,Belo Horizonte,MG,78,57,"52,51403509","2,348353647","58,01929825","2,794638758","2,683",32,"0,561403509","-0,425548503","2,469","4,73911777877295","1,542","4,79379806017737","2,444","4,48011695906433","2,937",1,5,"0,692307692307692","3,462","0,615384615384615","2,115","2,765",3,-
2023,671,UNIVERSIDADE ANHANGUERA,UNIDERP,Universidade,Privada com fins lucrativos,93811,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,5002704,Campo Grande,MS,9,5,"33,86","1,361531612","46,2","2,779304732","2,425",3,"0,6","1,916086333","3,109","5,81414141414142","4,488","5,84769230769231","4,7","5,43333333333333","4,227","0,935483870967742","4,531","0,838709677419355","4,194",1,5,"3,594",4,-
